customer_zip_code_prefix,item_count,unique_products,unique_sellers,total_price,total_freight,payment_count,total_payment,product_count,missing_product_category,seller_count,seller_states,category_count,geo_lat,geo_lng,geo_city_count,geo_state_count,purchase_year,purchase_month,purchase_dayofweek,purchase_hour,approval_delay_hours,estimated_delivery_month,customer_city_frequency,customer_state_AC,customer_state_AL,customer_state_AM,customer_state_AP,customer_state_BA,customer_state_CE,customer_state_DF,customer_state_ES,customer_state_GO,customer_state_MA,customer_state_MG,customer_state_MS,customer_state_MT,customer_state_PA,customer_state_PB,customer_state_PE,customer_state_PI,customer_state_PR,customer_state_RJ,customer_state_RN,customer_state_RO,customer_state_RR,customer_state_RS,customer_state_SC,customer_state_SE,customer_state_SP,customer_state_TO,payment_types_boleto,payment_types_credit_card,"payment_types_credit_card, debit_card","payment_types_credit_card, voucher",payment_types_debit_card,payment_types_voucher,"payment_types_voucher, credit_card"
21931,1.0,1.0,1.0,89.9,12.58,1.0,102.48,1.0,0.0,1.0,1.0,1.0,-22.809517664348768,-43.200203165434935,1.0,1.0,2017,12,2,21,28.715,1,0.06870816797962448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
90020,2.0,1.0,1.0,59.98,28.2,1.0,88.18,1.0,0.0,1.0,1.0,1.0,-30.030589473017823,-51.22769725328026,1.0,1.0,2017,10,3,17,9.344166666666666,11,0.013993366107919208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
49030,2.0,1.0,1.0,45.98,45.7,1.0,91.68,1.0,0.0,1.0,1.0,1.0,-10.971621542574368,-37.06734085812269,1.0,1.0,2018,3,4,14,0.84,4,0.0023692471717111888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
31170,1.0,1.0,1.0,98.9,14.99,1.0,113.89,1.0,0.0,1.0,1.0,1.0,-19.88650652994577,-43.92385723641607,1.0,1.0,2018,8,0,18,10.545833333333333,8,0.028075578984777586,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14740,1.0,1.0,1.0,110.65,13.44,1.0,124.09,1.0,0.0,1.0,1.0,1.0,-20.86821386988414,-48.29333486279983,1.0,1.0,2018,8,5,13,0.2222222222222222,9,0.00017769353787833915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
30575,1.0,1.0,1.0,429.9,19.94,1.0,449.84,1.0,0.0,1.0,1.0,1.0,-19.97380109868721,-43.97264013372904,1.0,1.0,2018,6,4,7,0.31777777777777777,8,0.028075578984777586,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20541,1.0,1.0,1.0,39.99,15.38,1.0,55.37,1.0,0.0,1.0,1.0,1.0,-22.92275898098941,-43.246104027508025,1.0,1.0,2018,6,0,21,0.4988888888888889,7,0.06870816797962448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
49060,1.0,1.0,1.0,89.99,22.95,1.0,112.94,1.0,0.0,1.0,1.0,1.0,-10.898652277739844,-37.06144198000048,1.0,1.0,2017,11,5,8,0.7425,12,0.0023692471717111888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
96810,1.0,1.0,1.0,169.9,29.37,1.0,199.27,1.0,0.0,1.0,1.0,1.0,-29.71724544600844,-52.43078315444669,1.0,1.0,2018,4,1,16,36.129444444444445,5,0.0007107741515133566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
93020,1.0,1.0,1.0,29.9,15.23,1.0,45.13,1.0,0.0,1.0,1.0,1.0,-29.77923832986224,-51.14850627652795,2.0,1.0,2018,3,1,15,11.35138888888889,3,0.0010957768169164248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
88053,1.0,1.0,1.0,34.0,17.17,1.0,51.17,1.0,0.0,1.0,1.0,1.0,-27.44321331479943,-48.49832849239356,2.0,1.0,2018,6,0,9,0.22666666666666666,7,0.005508499674228514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
13405,1.0,1.0,1.0,79.9,11.17,1.0,91.07,1.0,0.0,1.0,1.0,1.0,-22.708702100662567,-47.664700852471455,1.0,1.0,2017,3,0,14,37.340555555555554,3,0.003583486347213173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
9321,1.0,1.0,1.0,1997.0,63.2,1.0,2060.2,1.0,0.0,1.0,1.0,1.0,-23.6487301932398,-46.43630674015864,2.0,1.0,2018,1,1,10,0.28944444444444445,2,0.0032132914766332997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
29182,1.0,1.0,1.0,75.0,15.28,2.0,90.28,1.0,0.0,1.0,1.0,1.0,-20.064542491457843,-40.20226241236841,1.0,1.0,2017,7,2,18,0.3025,8,0.0028579044008766215,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
51150,1.0,1.0,1.0,86.0,19.51,1.0,105.51,1.0,0.0,1.0,1.0,1.0,-8.106595824535546,-34.914524701014734,1.0,1.0,2018,7,2,18,0.24861111111111112,8,0.005967541313747556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
65055,1.0,1.0,1.0,397.0,27.13,1.0,424.13,1.0,0.0,1.0,1.0,1.0,-2.5619143449000554,-44.23262619204471,2.0,1.0,2018,6,0,14,18.067222222222224,7,0.003583486347213173,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
40040,1.0,1.0,1.0,99.9,22.63,1.0,122.53,1.0,0.0,1.0,1.0,1.0,-12.978523183523723,-38.50952312005266,1.0,1.0,2018,7,6,13,0.25805555555555554,8,0.012246046318782207,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2177,1.0,1.0,1.0,12.25,7.78,1.0,20.03,1.0,0.0,1.0,1.0,1.0,-23.50873433614695,-46.5585298971563,2.0,1.0,2017,12,3,10,0.215,1,0.15580761712965704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
32606,1.0,1.0,1.0,220.0,19.64,1.0,239.64,1.0,0.0,1.0,1.0,1.0,-19.936285983610865,-44.19877399560474,1.0,1.0,2018,8,4,17,0.2947222222222222,9,0.0020138600959545105,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13201,1.0,1.0,1.0,169.9,9.3,1.0,179.2,1.0,0.0,1.0,1.0,1.0,-23.18605172347782,-46.88591474647437,2.0,1.0,2018,5,4,20,0.2288888888888889,5,0.005701001006930048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2273,1.0,1.0,1.0,229.99,8.86,1.0,238.85,1.0,0.0,1.0,1.0,1.0,-23.463513771636936,-46.586237323090096,2.0,1.0,2017,10,0,17,33.160555555555554,10,0.15580761712965704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2855,1.0,1.0,1.0,299.0,43.17,1.0,342.17,1.0,0.0,1.0,1.0,1.0,-23.45616003992265,-46.700686451586925,2.0,1.0,2018,6,4,10,1.2641666666666667,7,0.15580761712965704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
30285,1.0,1.0,1.0,99.0,16.45,1.0,115.45,1.0,0.0,1.0,1.0,1.0,-19.916749422160827,-43.90182965852817,1.0,1.0,2017,7,0,20,0.18083333333333335,8,0.028075578984777586,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13330,1.0,1.0,1.0,13.9,11.85,1.0,25.75,1.0,0.0,1.0,1.0,1.0,-23.0863391564841,-47.21688683643498,1.0,1.0,2017,11,1,13,12.7575,12,0.002961558964638986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
12212,1.0,1.0,1.0,39.0,8.43,1.0,47.43,1.0,0.0,1.0,1.0,1.0,-23.155406439486104,-45.89963152591728,2.0,1.0,2018,8,3,21,0.1963888888888889,8,0.006915240182432033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
19909,1.0,1.0,1.0,69.98,24.8,1.0,94.78,1.0,0.0,1.0,1.0,1.0,-22.9695000031031,-49.90369745650362,1.0,1.0,2017,7,3,21,0.22055555555555556,8,0.0008144287152757211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
15085,1.0,1.0,1.0,79.9,13.22,1.0,93.12,1.0,0.0,1.0,1.0,1.0,-20.83620882180299,-49.38807095699605,2.0,1.0,2018,8,5,9,0.5947222222222223,8,0.0034650239886276136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
4256,1.0,1.0,1.0,109.9,12.27,1.0,122.17,1.0,0.0,1.0,1.0,1.0,-23.62957142052887,-46.59150671724376,2.0,1.0,2017,10,3,14,12.336944444444445,11,0.15580761712965704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
91920,1.0,1.0,1.0,44.9,16.5,1.0,61.4,1.0,0.0,1.0,1.0,1.0,-30.111750866550857,-51.24389587828228,1.0,1.0,2018,8,2,22,0.7013888888888888,8,0.013993366107919208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
20550,1.0,1.0,1.0,12.88,18.23,1.0,31.11,1.0,0.0,1.0,1.0,1.0,-22.91679214318689,-43.2315503991291,1.0,1.0,2018,8,4,8,0.5936111111111111,9,0.06870816797962448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
15350,1.0,1.0,1.0,15.99,14.52,1.0,30.51,1.0,0.0,1.0,1.0,1.0,-20.685083174259976,-50.55462075520381,1.0,1.0,2017,3,0,13,0.19027777777777777,4,7.403897411597465e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
45545,1.0,1.0,1.0,189.9,39.38,1.0,229.28,1.0,0.0,1.0,1.0,1.0,-14.31160550780154,-39.31843790091815,1.0,1.0,2018,6,1,17,0.2922222222222222,7,5.923117929277972e-05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3755,1.0,1.0,1.0,29.98,7.39,1.0,37.37,1.0,0.0,1.0,1.0,1.0,-23.51137589423537,-46.50276219285474,2.0,1.0,2018,3,5,12,0.27194444444444443,3,0.15580761712965704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
9750,1.0,1.0,1.0,27.99,7.78,1.0,35.77,1.0,0.0,1.0,1.0,1.0,-23.688118958076767,-46.55322175065388,2.0,1.0,2017,10,0,1,0.12694444444444444,11,0.00952141207131434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
59619,2.0,2.0,2.0,117.0,73.25,1.0,190.25,2.0,0.0,2.0,2.0,1.0,-5.17583849470704,-37.34617049247141,2.0,1.0,2018,4,1,6,12.082777777777778,5,0.00042942604987265294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13140,1.0,1.0,1.0,2.2,7.39,2.0,9.59,1.0,0.0,1.0,1.0,1.0,-22.76960017971,-47.1504022738869,2.0,1.0,2018,8,5,21,0.15694444444444444,9,0.0013327015340875437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
23580,1.0,1.0,1.0,84.0,15.34,1.0,99.34,1.0,0.0,1.0,1.0,1.0,-22.911119400069488,-43.62264162522756,1.0,1.0,2017,11,3,13,0.17027777777777778,11,0.06870816797962448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
36500,2.0,1.0,1.0,119.8,50.52,1.0,170.32,1.0,0.0,1.0,1.0,1.0,-21.117760548690026,-42.94287086370392,2.0,1.0,2017,6,0,10,0.5430555555555555,7,0.0005923117929277972,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18760,1.0,1.0,1.0,98.9,16.45,1.0,115.35,1.0,0.0,1.0,1.0,1.0,-23.03410041877053,-49.16234455805434,2.0,1.0,2017,11,4,19,0.9497222222222222,12,0.00016288574305514423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
32371,1.0,1.0,1.0,150.0,23.59,1.0,173.59,1.0,0.0,1.0,1.0,1.0,-19.92627884198057,-44.03543593580628,1.0,1.0,2018,3,2,21,0.26666666666666666,4,0.00426464490908014,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4386,1.0,1.0,1.0,11.55,7.78,1.0,19.33,1.0,0.0,1.0,1.0,1.0,-23.66356705570333,-46.65517373069147,2.0,1.0,2017,12,1,15,0.3952777777777778,12,0.15580761712965704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
11370,1.0,1.0,1.0,827.99,14.15,1.0,842.14,1.0,0.0,1.0,1.0,1.0,-23.95598042041201,-46.38161452410678,2.0,1.0,2018,4,2,13,0.235,5,0.0016140496357282474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
72500,1.0,1.0,1.0,69.2,38.03,1.0,107.23,1.0,0.0,1.0,1.0,1.0,-16.044742696790006,-48.03798071548763,2.0,1.0,2017,10,4,9,24.211388888888887,11,0.021856305159035718,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13052,1.0,1.0,1.0,39.99,9.04,1.0,49.03,1.0,0.0,1.0,1.0,1.0,-22.97774492891905,-47.1041530696193,1.0,1.0,2018,6,5,19,0.2544444444444444,7,0.014896641592134099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
13290,1.0,1.0,1.0,56.1,8.38,1.0,64.48,1.0,0.0,1.0,1.0,1.0,-23.08550507419915,-46.95954096067056,1.0,1.0,2018,5,1,15,0.37194444444444447,5,0.0003553870757566783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
96065,1.0,1.0,1.0,58.0,16.17,1.0,74.17,1.0,0.0,1.0,1.0,1.0,-31.7197597963324,-52.35233925500248,1.0,1.0,2017,11,6,16,0.23333333333333334,12,0.001925013327015341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
45208,1.0,1.0,1.0,24.9,22.06,1.0,46.96,1.0,0.0,1.0,1.0,1.0,-13.86640889848358,-40.06886553103464,2.0,1.0,2018,3,2,11,0.21777777777777776,4,0.0002961558964638986,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
35480,1.0,1.0,1.0,45.0,15.1,1.0,60.1,1.0,0.0,1.0,1.0,1.0,-20.304406815717137,-44.04754726988549,1.0,1.0,2017,12,6,11,0.11416666666666667,1,5.923117929277972e-05,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
24240,1.0,1.0,1.0,53.0,7.94,1.0,60.94,1.0,0.0,1.0,1.0,1.0,-22.897237232548903,-43.09915756428693,2.0,1.0,2017,12,5,17,0.15194444444444444,12,0.008484866433690695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
95780,1.0,1.0,1.0,667.0,20.43,1.0,687.43,1.0,0.0,1.0,1.0,1.0,-29.68780422662315,-51.46796398824512,1.0,1.0,2017,7,5,19,23.97861111111111,8,0.00028134810164070367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
16400,1.0,1.0,1.0,149.65,19.15,1.0,168.8,1.0,0.0,1.0,1.0,1.0,-21.67390697021273,-49.75805943683959,1.0,1.0,2018,8,1,17,0.43777777777777777,9,0.0005626962032814073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
13807,1.0,1.0,1.0,78.0,7.41,1.0,85.41,1.0,0.0,1.0,1.0,1.0,-22.409495973729328,-46.95544666295389,2.0,1.0,2018,6,4,10,0.21916666666666668,6,0.0007551975359829414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
80010,1.0,1.0,1.0,21.9,14.1,1.0,36.0,1.0,0.0,1.0,1.0,1.0,-25.4336481653212,-49.26917337587714,1.0,1.0,2018,1,1,15,42.31722222222222,2,0.016022033998696915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6715,1.0,1.0,1.0,64.9,18.69,1.0,83.59,1.0,0.0,1.0,1.0,1.0,-23.61014126737447,-46.87663381694338,1.0,1.0,2017,12,1,15,0.23305555555555554,12,0.0025913640940591126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
13972,1.0,1.0,1.0,99.9,13.72,1.0,113.62,1.0,0.0,1.0,1.0,1.0,-22.43293295615928,-46.81436237994546,1.0,1.0,2017,12,4,15,0.11805555555555555,1,0.0005182728188118226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
11070,1.0,1.0,1.0,134.9,11.55,1.0,146.45,1.0,0.0,1.0,1.0,1.0,-23.95674767368625,-46.34527196911746,1.0,1.0,2017,2,5,18,0.21611111111111111,3,0.007403897411597465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2318,1.0,1.0,1.0,16.99,15.1,1.0,32.09,1.0,0.0,1.0,1.0,1.0,-23.45085923626503,-46.59011057457601,2.0,1.0,2017,6,6,19,39.56583333333333,7,0.15580761712965704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
49032,1.0,1.0,1.0,99.0,38.24,1.0,137.24,1.0,0.0,1.0,1.0,1.0,-10.970192918436355,-37.0558767299005,1.0,1.0,2017,11,4,15,0.3213888888888889,12,0.0023692471717111888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
23075,1.0,1.0,1.0,117.3,21.66,1.0,138.96,1.0,0.0,1.0,1.0,1.0,-22.877775179542617,-43.57771051289783,1.0,1.0,2018,1,1,21,0.2325,2,0.06870816797962448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
95034,1.0,1.0,1.0,77.0,15.29,1.0,92.29,1.0,0.0,1.0,1.0,1.0,-29.16019444958931,-51.18925939305335,1.0,1.0,2017,11,5,11,0.23083333333333333,12,0.0023396315820647987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
3363,1.0,1.0,1.0,138.0,13.87,1.0,151.87,1.0,0.0,1.0,1.0,1.0,-23.56275648502631,-46.539130233721046,2.0,1.0,2018,3,1,20,0.19833333333333333,4,0.15580761712965704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
60750,1.0,1.0,1.0,935.0,31.58,1.0,966.58,1.0,0.0,1.0,1.0,1.0,-3.831193470032877,-38.55584054868152,1.0,1.0,2017,10,0,11,24.199166666666667,11,0.006204466030918675,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
71937,1.0,1.0,1.0,49.0,14.1,1.0,63.1,1.0,0.0,1.0,1.0,1.0,-15.83002326239574,-47.98046577137944,3.0,1.0,2018,2,2,14,0.21944444444444444,3,0.021856305159035718,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6785,1.0,1.0,1.0,1199.9,34.72,1.0,1234.62,1.0,0.0,1.0,1.0,1.0,-23.636465664408497,-46.80609915012177,2.0,1.0,2017,5,1,12,17.990555555555556,5,0.002887519990523011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
81825,1.0,1.0,1.0,45.0,17.63,2.0,62.63,1.0,0.0,1.0,1.0,1.0,-25.528423545694107,-49.27549000055633,1.0,1.0,2017,11,3,1,0.23333333333333334,12,0.016022033998696915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3877,1.0,1.0,1.0,80.0,14.31,1.0,94.31,1.0,0.0,1.0,1.0,1.0,-23.51161645469503,-46.49150765738701,2.0,1.0,2017,12,6,14,0.13277777777777777,1,0.15580761712965704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2212,2.0,2.0,2.0,129.89,34.27,1.0,164.16,2.0,0.0,2.0,1.0,2.0,-23.495647470348985,-46.58925913931688,2.0,1.0,2018,5,4,11,2.0411111111111113,6,0.15580761712965704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
24903,1.0,1.0,1.0,19.9,17.06,1.0,36.96,1.0,0.0,1.0,1.0,1.0,-22.91166963475216,-42.80609731472158,2.0,1.0,2018,3,1,11,23.883055555555554,4,0.0013327015340875437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9850,1.0,1.0,1.0,25.99,7.44,1.0,30.83,1.0,0.0,1.0,1.0,1.0,-23.72523110437849,-46.582035021221365,2.0,1.0,2018,8,6,11,0.23805555555555555,9,0.00952141207131434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
80530,1.0,1.0,1.0,42.99,19.32,2.0,62.31,1.0,0.0,1.0,1.0,1.0,-25.41640443441281,-49.26781099812906,1.0,1.0,2018,4,0,13,18.7575,5,0.016022033998696915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5332,1.0,1.0,1.0,105.0,16.04,1.0,121.04,1.0,0.0,1.0,1.0,1.0,-23.546198248769173,-46.74727931271431,2.0,1.0,2018,7,6,23,23.894444444444446,7,0.15580761712965704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
38701,1.0,1.0,1.0,99.9,23.28,1.0,123.18,1.0,0.0,1.0,1.0,1.0,-18.57640750971047,-46.52598592302643,1.0,1.0,2018,4,3,8,28.54388888888889,5,0.0010809690220932298,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11608,1.0,1.0,1.0,21.9,11.85,1.0,33.75,1.0,0.0,1.0,1.0,1.0,-23.79850343136323,-45.403391424007815,2.0,1.0,2018,2,4,10,0.4766666666666667,3,0.0005182728188118226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
6236,1.0,1.0,1.0,21.0,9.27,1.0,30.27,1.0,0.0,1.0,1.0,1.0,-23.510107869522784,-46.78735481666445,1.0,1.0,2017,6,3,21,0.20666666666666667,7,0.007344666232304686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
16050,1.0,1.0,1.0,59.9,13.44,1.0,73.34,1.0,0.0,1.0,1.0,1.0,-21.19657051682266,-50.44251106613128,2.0,1.0,2017,8,2,9,0.355,9,0.001480779482319493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2722,1.0,1.0,1.0,17.0,15.23,1.0,32.23,1.0,0.0,1.0,1.0,1.0,-23.50084054463077,-46.67833553647071,2.0,1.0,2018,6,4,9,0.4925,7,0.15580761712965704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
82510,1.0,1.0,1.0,113.57,18.04,1.0,131.61,1.0,0.0,1.0,1.0,1.0,-25.39987209020921,-49.24086872435965,1.0,1.0,2017,10,6,21,0.32083333333333336,10,0.016022033998696915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4052,1.0,1.0,1.0,29.5,16.11,1.0,45.61,1.0,0.0,1.0,1.0,1.0,-23.6107444628636,-46.64021903027216,2.0,1.0,2018,2,4,23,0.22111111111111112,3,0.15580761712965704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
